Data,Entrada,Saida,Placa,Marca/Modelo,Entrada_Completa,Saida_Completa,Duracao_temp,Marca,Modelo,Duracao,Mes,Hora_Entrada,Dia_Semana,Dia_Semana_PT
19/08/2025,06:55,18:10,QWE3R67,Volkswagen/Polo,2025-08-19 06:55:00,2025-08-19 18:10:00,0 days 11:15:00,0,1,11.25,8,6,Tuesday,Terça
19/08/2025,06:49,16:31,RTY4U89,Hyundai/HB20,2025-08-19 06:49:00,2025-08-19 16:31:00,0 days 09:42:00,0,1,9.7,8,6,Tuesday,Terça
19/08/2025,06:01,16:36,UIO5P10,Honda/Civic,2025-08-19 06:01:00,2025-08-19 16:36:00,0 days 10:35:00,0,1,10.583333333333334,8,6,Tuesday,Terça
19/08/2025,06:32,16:16,ASD6F32,Nissan/Kicks,2025-08-19 06:32:00,2025-08-19 16:16:00,0 days 09:44:00,0,1,9.733333333333333,8,6,Tuesday,Terça
19/08/2025,06:04,18:56,ZXC7V54,Fiat/Fastback,2025-08-19 06:04:00,2025-08-19 18:56:00,0 days 12:52:00,0,1,12.866666666666667,8,6,Tuesday,Terça
19/08/2025,06:38,16:14,VBN8G76,Renault/Kwid,2025-08-19 06:38:00,2025-08-19 16:14:00,0 days 09:36:00,0,1,9.6,8,6,Tuesday,Terça
19/08/2025,06:56,18:50,MNB9H98,Jeep/Compass,2025-08-19 06:56:00,2025-08-19 18:50:00,0 days 11:54:00,0,1,11.9,8,6,Tuesday,Terça
19/08/2025,06:18,15:59,POI0J21,Peugeot/208,2025-08-19 06:18:00,2025-08-19 15:59:00,0 days 09:41:00,0,1,9.683333333333334,8,6,Tuesday,Terça
19/08/2025,06:28,17:19,LKM1Z43,Citroen/C3,2025-08-19 06:28:00,2025-08-19 17:19:00,0 days 10:51:00,0,1,10.85,8,6,Tuesday,Terça
19/08/2025,06:39,16:25,HGF2X65,BYD/Dolphin,2025-08-19 06:39:00,2025-08-19 16:25:00,0 days 09:46:00,0,1,9.766666666666667,8,6,Tuesday,Terça
19/08/2025,06:02,19:06,QAZ3W87,Toyota/Etios,2025-08-19 06:02:00,2025-08-19 19:06:00,0 days 13:04:00,0,1,13.066666666666666,8,6,Tuesday,Terça
19/08/2025,08:33,18:56,WSX4E09,Chevrolet/Cruze,2025-08-19 08:33:00,2025-08-19 18:56:00,0 days 10:23:00,0,1,10.383333333333333,8,8,Tuesday,Terça
19/08/2025,08:37,18:01,EDC5R21,Volkswagen/Fox,2025-08-19 08:37:00,2025-08-19 18:01:00,0 days 09:24:00,0,1,9.4,8,8,Tuesday,Terça
19/08/2025,08:17,18:58,RFV6T43,Hyundai/Tucson,2025-08-19 08:17:00,2025-08-19 18:58:00,0 days 10:41:00,0,1,10.683333333333334,8,8,Tuesday,Terça
19/08/2025,09:01,18:22,TGB7Y65,Honda/Fit,2025-08-19 09:01:00,2025-08-19 18:22:00,0 days 09:21:00,0,1,9.35,8,9,Tuesday,Terça
19/08/2025,09:23,17:39,YHN8U87,Nissan/March,2025-08-19 09:23:00,2025-08-19 17:39:00,0 days 08:16:00,0,1,8.266666666666667,8,9,Tuesday,Terça
19/08/2025,09:30,15:15,UJM9I09,Fiat/Palio,2025-08-19 09:30:00,2025-08-19 15:15:00,0 days 05:45:00,0,1,5.75,8,9,Tuesday,Terça
19/08/2025,09:01,17:46,IKL0O21,Renault/Sandero,2025-08-19 09:01:00,2025-08-19 17:46:00,0 days 08:45:00,0,1,8.75,8,9,Tuesday,Terça
19/08/2025,09:15,16:17,OLP1P43,Jeep/Renegade,2025-08-19 09:15:00,2025-08-19 16:17:00,0 days 07:02:00,0,1,7.033333333333333,8,9,Tuesday,Terça
19/08/2025,08:45,17:20,PAS2D65,Peugeot/308,2025-08-19 08:45:00,2025-08-19 17:20:00,0 days 08:35:00,0,1,8.583333333333334,8,8,Tuesday,Terça
19/08/2025,08:34,18:44,DFG3S87,Citroen/C4,2025-08-19 08:34:00,2025-08-19 18:44:00,0 days 10:10:00,0,1,10.166666666666666,8,8,Tuesday,Terça
19/08/2025,08:35,18:50,SDF4G09,Ford/Focus,2025-08-19 08:35:00,2025-08-19 18:50:00,0 days 10:15:00,0,1,10.25,8,8,Tuesday,Terça
19/08/2025,08:26,15:05,GHG5H21,Kia/Soul,2025-08-19 08:26:00,2025-08-19 15:05:00,0 days 06:39:00,0,1,6.65,8,8,Tuesday,Terça
19/08/2025,09:52,19:03,HJK6J43,Mitsubishi/ASX,2025-08-19 09:52:00,2025-08-19 19:03:00,0 days 09:11:00,0,1,9.183333333333334,8,9,Tuesday,Terça
19/08/2025,08:40,16:00,JKL7K65,Suzuki/Swift,2025-08-19 08:40:00,2025-08-19 16:00:00,0 days 07:20:00,0,1,7.333333333333333,8,8,Tuesday,Terça
19/08/2025,08:10,17:08,AJC7M65,Chevrolet/Celta,2025-08-19 08:10:00,2025-08-19 17:08:00,0 days 08:58:00,0,1,8.966666666666667,8,8,Tuesday,Terça
19/08/2025,10:02,17:41,DEF7L65,Fiat/Uno,2025-08-19 10:02:00,2025-08-19 17:41:00,0 days 07:39:00,0,1,7.65,8,10,Tuesday,Terça
19/08/2025,10:18,17:13,JBL7K65,Ford/Fiesta,2025-08-19 10:18:00,2025-08-19 17:13:00,0 days 06:55:00,0,1,6.916666666666667,8,10,Tuesday,Terça
20/08/2025,06:38,16:15,ALC1D23,Toyota/Corolla,2025-08-20 06:38:00,2025-08-20 16:15:00,0 days 09:37:00,0,1,9.616666666666667,8,6,Wednesday,Quarta
20/08/2025,06:36,18:28,JDL2M45,Chevrolet/Onix,2025-08-20 06:36:00,2025-08-20 18:28:00,0 days 11:52:00,0,1,11.866666666666667,8,6,Wednesday,Quarta
20/08/2025,06:33,17:46,QWE3R67,Volkswagen/Polo,2025-08-20 06:33:00,2025-08-20 17:46:00,0 days 11:13:00,0,1,11.216666666666667,8,6,Wednesday,Quarta
20/08/2025,06:14,19:35,RTY4U89,Hyundai/HB20,2025-08-20 06:14:00,2025-08-20 19:35:00,0 days 13:21:00,0,1,13.35,8,6,Wednesday,Quarta
20/08/2025,06:40,15:31,UIO5P10,Honda/Civic,2025-08-20 06:40:00,2025-08-20 15:31:00,0 days 08:51:00,0,1,8.85,8,6,Wednesday,Quarta
20/08/2025,06:04,17:21,ASD6F32,Nissan/Kicks,2025-08-20 06:04:00,2025-08-20 17:21:00,0 days 11:17:00,0,1,11.283333333333333,8,6,Wednesday,Quarta
20/08/2025,06:04,19:46,ZXC7V54,Fiat/Fastback,2025-08-20 06:04:00,2025-08-20 19:46:00,0 days 13:42:00,0,1,13.7,8,6,Wednesday,Quarta
20/08/2025,06:40,18:40,VBN8G76,Renault/Kwid,2025-08-20 06:40:00,2025-08-20 18:40:00,0 days 12:00:00,0,1,12.0,8,6,Wednesday,Quarta
20/08/2025,06:35,18:01,MNB9H98,Jeep/Compass,2025-08-20 06:35:00,2025-08-20 18:01:00,0 days 11:26:00,0,1,11.433333333333334,8,6,Wednesday,Quarta
20/08/2025,06:12,19:38,POI0J21,Peugeot/208,2025-08-20 06:12:00,2025-08-20 19:38:00,0 days 13:26:00,0,1,13.433333333333334,8,6,Wednesday,Quarta
20/08/2025,06:07,17:01,LKM1Z43,Citroen/C3,2025-08-20 06:07:00,2025-08-20 17:01:00,0 days 10:54:00,0,1,10.9,8,6,Wednesday,Quarta
20/08/2025,06:38,19:25,HGF2X65,BYD/Dolphin,2025-08-20 06:38:00,2025-08-20 19:25:00,0 days 12:47:00,0,1,12.783333333333333,8,6,Wednesday,Quarta
20/08/2025,06:47,19:30,QAZ3W87,Toyota/Etios,2025-08-20 06:47:00,2025-08-20 19:30:00,0 days 12:43:00,0,1,12.716666666666667,8,6,Wednesday,Quarta
20/08/2025,08:32,16:39,WSX4E09,Chevrolet/Cruze,2025-08-20 08:32:00,2025-08-20 16:39:00,0 days 08:07:00,0,1,8.116666666666667,8,8,Wednesday,Quarta
20/08/2025,08:21,15:20,EDC5R21,Volkswagen/Fox,2025-08-20 08:21:00,2025-08-20 15:20:00,0 days 06:59:00,0,1,6.983333333333333,8,8,Wednesday,Quarta
20/08/2025,09:37,15:50,RFV6T43,Hyundai/Tucson,2025-08-20 09:37:00,2025-08-20 15:50:00,0 days 06:13:00,0,1,6.216666666666667,8,9,Wednesday,Quarta
20/08/2025,08:49,19:18,TGB7Y65,Honda/Fit,2025-08-20 08:49:00,2025-08-20 19:18:00,0 days 10:29:00,0,1,10.483333333333333,8,8,Wednesday,Quarta
20/08/2025,08:04,17:48,YHN8U87,Nissan/March,2025-08-20 08:04:00,2025-08-20 17:48:00,0 days 09:44:00,0,1,9.733333333333333,8,8,Wednesday,Quarta
20/08/2025,08:56,18:32,UJM9I09,Fiat/Palio,2025-08-20 08:56:00,2025-08-20 18:32:00,0 days 09:36:00,0,1,9.6,8,8,Wednesday,Quarta
20/08/2025,08:46,15:06,IKL0O21,Renault/Sandero,2025-08-20 08:46:00,2025-08-20 15:06:00,0 days 06:20:00,0,1,6.333333333333333,8,8,Wednesday,Quarta
20/08/2025,09:15,18:28,OLP1P43,Jeep/Renegade,2025-08-20 09:15:00,2025-08-20 18:28:00,0 days 09:13:00,0,1,9.216666666666667,8,9,Wednesday,Quarta
20/08/2025,09:17,16:05,PAS2D65,Peugeot/308,2025-08-20 09:17:00,2025-08-20 16:05:00,0 days 06:48:00,0,1,6.8,8,9,Wednesday,Quarta
20/08/2025,08:11,18:00,DFG3S87,Citroen/C4,2025-08-20 08:11:00,2025-08-20 18:00:00,0 days 09:49:00,0,1,9.816666666666666,8,8,Wednesday,Quarta
20/08/2025,09:04,16:50,SDF4G09,Ford/Focus,2025-08-20 09:04:00,2025-08-20 16:50:00,0 days 07:46:00,0,1,7.766666666666667,8,9,Wednesday,Quarta
20/08/2025,09:53,19:42,GHG5H21,Kia/Soul,2025-08-20 09:53:00,2025-08-20 19:42:00,0 days 09:49:00,0,1,9.816666666666666,8,9,Wednesday,Quarta
20/08/2025,08:24,17:40,HJK6J43,Mitsubishi/ASX,2025-08-20 08:24:00,2025-08-20 17:40:00,0 days 09:16:00,0,1,9.266666666666667,8,8,Wednesday,Quarta
20/08/2025,08:43,18:53,JKL7K65,Suzuki/Swift,2025-08-20 08:43:00,2025-08-20 18:53:00,0 days 10:10:00,0,1,10.166666666666666,8,8,Wednesday,Quarta
20/08/2025,10:43,18:08,AJC7M65,Chevrolet/Celta,2025-08-20 10:43:00,2025-08-20 18:08:00,0 days 07:25:00,0,1,7.416666666666667,8,10,Wednesday,Quarta
20/08/2025,09:36,19:15,DEF7L65,Fiat/Uno,2025-08-20 09:36:00,2025-08-20 19:15:00,0 days 09:39:00,0,1,9.65,8,9,Wednesday,Quarta
20/08/2025,10:51,15:52,JBL7K65,Ford/Fiesta,2025-08-20 10:51:00,2025-08-20 15:52:00,0 days 05:01:00,0,1,5.016666666666667,8,10,Wednesday,Quarta
21/08/2025,06:04,17:58,ALC1D23,Toyota/Corolla,2025-08-21 06:04:00,2025-08-21 17:58:00,0 days 11:54:00,0,1,11.9,8,6,Thursday,Quinta
21/08/2025,06:10,19:55,JDL2M45,Chevrolet/Onix,2025-08-21 06:10:00,2025-08-21 19:55:00,0 days 13:45:00,0,1,13.75,8,6,Thursday,Quinta
21/08/2025,06:28,15:07,QWE3R67,Volkswagen/Polo,2025-08-21 06:28:00,2025-08-21 15:07:00,0 days 08:39:00,0,1,8.65,8,6,Thursday,Quinta
21/08/2025,06:53,17:05,RTY4U89,Hyundai/HB20,2025-08-21 06:53:00,2025-08-21 17:05:00,0 days 10:12:00,0,1,10.2,8,6,Thursday,Quinta
21/08/2025,06:25,16:08,UIO5P10,Honda/Civic,2025-08-21 06:25:00,2025-08-21 16:08:00,0 days 09:43:00,0,1,9.716666666666667,8,6,Thursday,Quinta
21/08/2025,06:53,19:30,ASD6F32,Nissan/Kicks,2025-08-21 06:53:00,2025-08-21 19:30:00,0 days 12:37:00,0,1,12.616666666666667,8,6,Thursday,Quinta
21/08/2025,06:31,15:48,ZXC7V54,Fiat/Fastback,2025-08-21 06:31:00,2025-08-21 15:48:00,0 days 09:17:00,0,1,9.283333333333333,8,6,Thursday,Quinta
21/08/2025,06:08,16:03,VBN8G76,Renault/Kwid,2025-08-21 06:08:00,2025-08-21 16:03:00,0 days 09:55:00,0,1,9.916666666666666,8,6,Thursday,Quinta
21/08/2025,06:02,15:03,MNB9H98,Jeep/Compass,2025-08-21 06:02:00,2025-08-21 15:03:00,0 days 09:01:00,0,1,9.016666666666667,8,6,Thursday,Quinta
21/08/2025,06:15,15:08,POI0J21,Peugeot/208,2025-08-21 06:15:00,2025-08-21 15:08:00,0 days 08:53:00,0,1,8.883333333333333,8,6,Thursday,Quinta
21/08/2025,06:54,18:15,LKM1Z43,Citroen/C3,2025-08-21 06:54:00,2025-08-21 18:15:00,0 days 11:21:00,0,1,11.35,8,6,Thursday,Quinta
21/08/2025,06:04,15:39,HGF2X65,BYD/Dolphin,2025-08-21 06:04:00,2025-08-21 15:39:00,0 days 09:35:00,0,1,9.583333333333334,8,6,Thursday,Quinta
21/08/2025,06:45,16:26,QAZ3W87,Toyota/Etios,2025-08-21 06:45:00,2025-08-21 16:26:00,0 days 09:41:00,0,1,9.683333333333334,8,6,Thursday,Quinta
21/08/2025,09:58,16:26,WSX4E09,Chevrolet/Cruze,2025-08-21 09:58:00,2025-08-21 16:26:00,0 days 06:28:00,0,1,6.466666666666667,8,9,Thursday,Quinta
21/08/2025,09:48,15:30,EDC5R21,Volkswagen/Fox,2025-08-21 09:48:00,2025-08-21 15:30:00,0 days 05:42:00,0,1,5.7,8,9,Thursday,Quinta
21/08/2025,08:11,15:21,RFV6T43,Hyundai/Tucson,2025-08-21 08:11:00,2025-08-21 15:21:00,0 days 07:10:00,0,1,7.166666666666667,8,8,Thursday,Quinta
21/08/2025,09:55,19:57,TGB7Y65,Honda/Fit,2025-08-21 09:55:00,2025-08-21 19:57:00,0 days 10:02:00,0,1,10.033333333333333,8,9,Thursday,Quinta
21/08/2025,09:20,17:18,YHN8U87,Nissan/March,2025-08-21 09:20:00,2025-08-21 17:18:00,0 days 07:58:00,0,1,7.966666666666667,8,9,Thursday,Quinta
21/08/2025,08:15,19:20,UJM9I09,Fiat/Palio,2025-08-21 08:15:00,2025-08-21 19:20:00,0 days 11:05:00,0,1,11.083333333333334,8,8,Thursday,Quinta
21/08/2025,08:41,17:35,IKL0O21,Renault/Sandero,2025-08-21 08:41:00,2025-08-21 17:35:00,0 days 08:54:00,0,1,8.9,8,8,Thursday,Quinta
21/08/2025,08:37,16:24,OLP1P43,Jeep/Renegade,2025-08-21 08:37:00,2025-08-21 16:24:00,0 days 07:47:00,0,1,7.783333333333333,8,8,Thursday,Quinta
21/08/2025,08:37,17:41,PAS2D65,Peugeot/308,2025-08-21 08:37:00,2025-08-21 17:41:00,0 days 09:04:00,0,1,9.066666666666666,8,8,Thursday,Quinta
21/08/2025,09:55,16:02,DFG3S87,Citroen/C4,2025-08-21 09:55:00,2025-08-21 16:02:00,0 days 06:07:00,0,1,6.116666666666666,8,9,Thursday,Quinta
21/08/2025,08:20,18:06,SDF4G09,Ford/Focus,2025-08-21 08:20:00,2025-08-21 18:06:00,0 days 09:46:00,0,1,9.766666666666667,8,8,Thursday,Quinta
21/08/2025,09:04,15:21,GHG5H21,Kia/Soul,2025-08-21 09:04:00,2025-08-21 15:21:00,0 days 06:17:00,0,1,6.283333333333333,8,9,Thursday,Quinta
21/08/2025,08:32,16:25,HJK6J43,Mitsubishi/ASX,2025-08-21 08:32:00,2025-08-21 16:25:00,0 days 07:53:00,0,1,7.883333333333334,8,8,Thursday,Quinta
21/08/2025,10:46,17:44,JKL7K65,Suzuki/Swift,2025-08-21 10:46:00,2025-08-21 17:44:00,0 days 06:58:00,0,1,6.966666666666667,8,10,Thursday,Quinta
21/08/2025,09:36,15:31,AJC7M65,Chevrolet/Celta,2025-08-21 09:36:00,2025-08-21 15:31:00,0 days 05:55:00,0,1,5.916666666666667,8,9,Thursday,Quinta
21/08/2025,09:29,15:06,DEF7L65,Fiat/Uno,2025-08-21 09:29:00,2025-08-21 15:06:00,0 days 05:37:00,0,1,5.616666666666666,8,9,Thursday,Quinta
21/08/2025,08:23,18:08,JBL7K65,Ford/Fiesta,2025-08-21 08:23:00,2025-08-21 18:08:00,0 days 09:45:00,0,1,9.75,8,8,Thursday,Quinta
22/08/2025,06:20,19:01,ALC1D23,Toyota/Corolla,2025-08-22 06:20:00,2025-08-22 19:01:00,0 days 12:41:00,0,1,12.683333333333334,8,6,Friday,Sexta
22/08/2025,06:21,15:08,JDL2M45,Chevrolet/Onix,2025-08-22 06:21:00,2025-08-22 15:08:00,0 days 08:47:00,0,1,8.783333333333333,8,6,Friday,Sexta
22/08/2025,06:12,15:13,QWE3R67,Volkswagen/Polo,2025-08-22 06:12:00,2025-08-22 15:13:00,0 days 09:01:00,0,1,9.016666666666667,8,6,Friday,Sexta
22/08/2025,06:49,18:13,RTY4U89,Hyundai/HB20,2025-08-22 06:49:00,2025-08-22 18:13:00,0 days 11:24:00,0,1,11.4,8,6,Friday,Sexta
22/08/2025,06:32,17:02,UIO5P10,Honda/Civic,2025-08-22 06:32:00,2025-08-22 17:02:00,0 days 10:30:00,0,1,10.5,8,6,Friday,Sexta
22/08/2025,06:42,16:11,ASD6F32,Nissan/Kicks,2025-08-22 06:42:00,2025-08-22 16:11:00,0 days 09:29:00,0,1,9.483333333333333,8,6,Friday,Sexta
22/08/2025,06:41,18:07,ZXC7V54,Fiat/Fastback,2025-08-22 06:41:00,2025-08-22 18:07:00,0 days 11:26:00,0,1,11.433333333333334,8,6,Friday,Sexta
22/08/2025,06:16,19:24,VBN8G76,Renault/Kwid,2025-08-22 06:16:00,2025-08-22 19:24:00,0 days 13:08:00,0,1,13.133333333333333,8,6,Friday,Sexta
22/08/2025,06:25,18:03,MNB9H98,Jeep/Compass,2025-08-22 06:25:00,2025-08-22 18:03:00,0 days 11:38:00,0,1,11.633333333333333,8,6,Friday,Sexta
22/08/2025,06:29,18:10,POI0J21,Peugeot/208,2025-08-22 06:29:00,2025-08-22 18:10:00,0 days 11:41:00,0,1,11.683333333333334,8,6,Friday,Sexta
22/08/2025,06:28,19:31,LKM1Z43,Citroen/C3,2025-08-22 06:28:00,2025-08-22 19:31:00,0 days 13:03:00,0,1,13.05,8,6,Friday,Sexta
22/08/2025,06:45,18:59,HGF2X65,BYD/Dolphin,2025-08-22 06:45:00,2025-08-22 18:59:00,0 days 12:14:00,0,1,12.233333333333333,8,6,Friday,Sexta
22/08/2025,06:35,15:14,QAZ3W87,Toyota/Etios,2025-08-22 06:35:00,2025-08-22 15:14:00,0 days 08:39:00,0,1,8.65,8,6,Friday,Sexta
22/08/2025,08:13,18:58,WSX4E09,Chevrolet/Cruze,2025-08-22 08:13:00,2025-08-22 18:58:00,0 days 10:45:00,0,1,10.75,8,8,Friday,Sexta
22/08/2025,09:53,15:03,EDC5R21,Volkswagen/Fox,2025-08-22 09:53:00,2025-08-22 15:03:00,0 days 05:10:00,0,1,5.166666666666667,8,9,Friday,Sexta
22/08/2025,08:00,16:12,RFV6T43,Hyundai/Tucson,2025-08-22 08:00:00,2025-08-22 16:12:00,0 days 08:12:00,0,1,8.2,8,8,Friday,Sexta
22/08/2025,09:50,19:14,TGB7Y65,Honda/Fit,2025-08-22 09:50:00,2025-08-22 19:14:00,0 days 09:24:00,0,1,9.4,8,9,Friday,Sexta
22/08/2025,08:27,15:31,YHN8U87,Nissan/March,2025-08-22 08:27:00,2025-08-22 15:31:00,0 days 07:04:00,0,1,7.066666666666666,8,8,Friday,Sexta
22/08/2025,09:37,15:01,UJM9I09,Fiat/Palio,2025-08-22 09:37:00,2025-08-22 15:01:00,0 days 05:24:00,0,1,5.4,8,9,Friday,Sexta
22/08/2025,09:24,18:14,IKL0O21,Renault/Sandero,2025-08-22 09:24:00,2025-08-22 18:14:00,0 days 08:50:00,0,1,8.833333333333334,8,9,Friday,Sexta
22/08/2025,09:35,17:53,OLP1P43,Jeep/Renegade,2025-08-22 09:35:00,2025-08-22 17:53:00,0 days 08:18:00,0,1,8.3,8,9,Friday,Sexta
22/08/2025,08:52,16:20,PAS2D65,Peugeot/308,2025-08-22 08:52:00,2025-08-22 16:20:00,0 days 07:28:00,0,1,7.466666666666667,8,8,Friday,Sexta
22/08/2025,08:54,15:07,DFG3S87,Citroen/C4,2025-08-22 08:54:00,2025-08-22 15:07:00,0 days 06:13:00,0,1,6.216666666666667,8,8,Friday,Sexta
22/08/2025,08:36,15:51,SDF4G09,Ford/Focus,2025-08-22 08:36:00,2025-08-22 15:51:00,0 days 07:15:00,0,1,7.25,8,8,Friday,Sexta
22/08/2025,09:00,18:07,GHG5H21,Kia/Soul,2025-08-22 09:00:00,2025-08-22 18:07:00,0 days 09:07:00,0,1,9.116666666666667,8,9,Friday,Sexta
22/08/2025,08:34,17:33,HJK6J43,Mitsubishi/ASX,2025-08-22 08:34:00,2025-08-22 17:33:00,0 days 08:59:00,0,1,8.983333333333333,8,8,Friday,Sexta
22/08/2025,10:44,16:08,JKL7K65,Suzuki/Swift,2025-08-22 10:44:00,2025-08-22 16:08:00,0 days 05:24:00,0,1,5.4,8,10,Friday,Sexta
22/08/2025,09:06,15:58,AJC7M65,Chevrolet/Celta,2025-08-22 09:06:00,2025-08-22 15:58:00,0 days 06:52:00,0,1,6.866666666666666,8,9,Friday,Sexta
22/08/2025,08:13,16:44,DEF7L65,Fiat/Uno,2025-08-22 08:13:00,2025-08-22 16:44:00,0 days 08:31:00,0,1,8.516666666666667,8,8,Friday,Sexta
22/08/2025,09:52,16:49,JBL7K65,Ford/Fiesta,2025-08-22 09:52:00,2025-08-22 16:49:00,0 days 06:57:00,0,1,6.95,8,9,Friday,Sexta
23/08/2025,08:40,16:46,WSX4E09,Chevrolet/Cruze,2025-08-23 08:40:00,2025-08-23 16:46:00,0 days 08:06:00,0,1,8.1,8,8,Saturday,Sábado
23/08/2025,09:53,17:37,EDC5R21,Volkswagen/Fox,2025-08-23 09:53:00,2025-08-23 17:37:00,0 days 07:44:00,0,1,7.733333333333333,8,9,Saturday,Sábado
23/08/2025,09:14,18:19,RFV6T43,Hyundai/Tucson,2025-08-23 09:14:00,2025-08-23 18:19:00,0 days 09:05:00,0,1,9.083333333333334,8,9,Saturday,Sábado
23/08/2025,09:43,18:33,TGB7Y65,Honda/Fit,2025-08-23 09:43:00,2025-08-23 18:33:00,0 days 08:50:00,0,1,8.833333333333334,8,9,Saturday,Sábado
23/08/2025,09:11,18:22,UJM9I09,Fiat/Palio,2025-08-23 09:11:00,2025-08-23 18:22:00,0 days 09:11:00,0,1,9.183333333333334,8,9,Saturday,Sábado
23/08/2025,08:50,19:19,SDF4G09,Ford/Focus,2025-08-23 08:50:00,2025-08-23 19:19:00,0 days 10:29:00,0,1,10.483333333333333,8,8,Saturday,Sábado
25/08/2025,06:45,19:47,ALC1D23,Toyota/Corolla,2025-08-25 06:45:00,2025-08-25 19:47:00,0 days 13:02:00,0,1,13.033333333333333,8,6,Monday,Segunda
25/08/2025,06:31,18:24,JDL2M45,Chevrolet/Onix,2025-08-25 06:31:00,2025-08-25 18:24:00,0 days 11:53:00,0,1,11.883333333333333,8,6,Monday,Segunda
25/08/2025,06:09,19:16,QWE3R67,Volkswagen/Polo,2025-08-25 06:09:00,2025-08-25 19:16:00,0 days 13:07:00,0,1,13.116666666666667,8,6,Monday,Segunda
25/08/2025,06:16,16:21,RTY4U89,Hyundai/HB20,2025-08-25 06:16:00,2025-08-25 16:21:00,0 days 10:05:00,0,1,10.083333333333334,8,6,Monday,Segunda
25/08/2025,06:55,17:47,UIO5P10,Honda/Civic,2025-08-25 06:55:00,2025-08-25 17:47:00,0 days 10:52:00,0,1,10.866666666666667,8,6,Monday,Segunda
25/08/2025,06:23,16:09,ASD6F32,Nissan/Kicks,2025-08-25 06:23:00,2025-08-25 16:09:00,0 days 09:46:00,0,1,9.766666666666667,8,6,Monday,Segunda
25/08/2025,06:36,15:24,ZXC7V54,Fiat/Fastback,2025-08-25 06:36:00,2025-08-25 15:24:00,0 days 08:48:00,0,1,8.8,8,6,Monday,Segunda
25/08/2025,06:08,15:13,VBN8G76,Renault/Kwid,2025-08-25 06:08:00,2025-08-25 15:13:00,0 days 09:05:00,0,1,9.083333333333334,8,6,Monday,Segunda
25/08/2025,06:19,19:21,MNB9H98,Jeep/Compass,2025-08-25 06:19:00,2025-08-25 19:21:00,0 days 13:02:00,0,1,13.033333333333333,8,6,Monday,Segunda
25/08/2025,06:53,17:29,POI0J21,Peugeot/208,2025-08-25 06:53:00,2025-08-25 17:29:00,0 days 10:36:00,0,1,10.6,8,6,Monday,Segunda
25/08/2025,06:35,16:16,LKM1Z43,Citroen/C3,2025-08-25 06:35:00,2025-08-25 16:16:00,0 days 09:41:00,0,1,9.683333333333334,8,6,Monday,Segunda
25/08/2025,06:47,17:08,HGF2X65,BYD/Dolphin,2025-08-25 06:47:00,2025-08-25 17:08:00,0 days 10:21:00,0,1,10.35,8,6,Monday,Segunda
25/08/2025,06:09,16:48,QAZ3W87,Toyota/Etios,2025-08-25 06:09:00,2025-08-25 16:48:00,0 days 10:39:00,0,1,10.65,8,6,Monday,Segunda
25/08/2025,09:12,18:30,WSX4E09,Chevrolet/Cruze,2025-08-25 09:12:00,2025-08-25 18:30:00,0 days 09:18:00,0,1,9.3,8,9,Monday,Segunda
25/08/2025,08:01,16:40,EDC5R21,Volkswagen/Fox,2025-08-25 08:01:00,2025-08-25 16:40:00,0 days 08:39:00,0,1,8.65,8,8,Monday,Segunda
25/08/2025,08:13,18:52,RFV6T43,Hyundai/Tucson,2025-08-25 08:13:00,2025-08-25 18:52:00,0 days 10:39:00,0,1,10.65,8,8,Monday,Segunda
25/08/2025,09:37,16:53,TGB7Y65,Honda/Fit,2025-08-25 09:37:00,2025-08-25 16:53:00,0 days 07:16:00,0,1,7.266666666666667,8,9,Monday,Segunda
25/08/2025,09:55,16:59,YHN8U87,Nissan/March,2025-08-25 09:55:00,2025-08-25 16:59:00,0 days 07:04:00,0,1,7.066666666666666,8,9,Monday,Segunda
25/08/2025,09:21,19:40,UJM9I09,Fiat/Palio,2025-08-25 09:21:00,2025-08-25 19:40:00,0 days 10:19:00,0,1,10.316666666666666,8,9,Monday,Segunda
25/08/2025,08:16,15:44,IKL0O21,Renault/Sandero,2025-08-25 08:16:00,2025-08-25 15:44:00,0 days 07:28:00,0,1,7.466666666666667,8,8,Monday,Segunda
25/08/2025,09:47,18:50,OLP1P43,Jeep/Renegade,2025-08-25 09:47:00,2025-08-25 18:50:00,0 days 09:03:00,0,1,9.05,8,9,Monday,Segunda
25/08/2025,09:40,16:51,PAS2D65,Peugeot/308,2025-08-25 09:40:00,2025-08-25 16:51:00,0 days 07:11:00,0,1,7.183333333333334,8,9,Monday,Segunda
25/08/2025,08:06,18:17,DFG3S87,Citroen/C4,2025-08-25 08:06:00,2025-08-25 18:17:00,0 days 10:11:00,0,1,10.183333333333334,8,8,Monday,Segunda
25/08/2025,08:25,18:03,SDF4G09,Ford/Focus,2025-08-25 08:25:00,2025-08-25 18:03:00,0 days 09:38:00,0,1,9.633333333333333,8,8,Monday,Segunda
25/08/2025,08:26,15:16,GHG5H21,Kia/Soul,2025-08-25 08:26:00,2025-08-25 15:16:00,0 days 06:50:00,0,1,6.833333333333333,8,8,Monday,Segunda
25/08/2025,08:58,17:57,HJK6J43,Mitsubishi/ASX,2025-08-25 08:58:00,2025-08-25 17:57:00,0 days 08:59:00,0,1,8.983333333333333,8,8,Monday,Segunda
25/08/2025,10:20,18:44,JKL7K65,Suzuki/Swift,2025-08-25 10:20:00,2025-08-25 18:44:00,0 days 08:24:00,0,1,8.4,8,10,Monday,Segunda
